round,colony,treatment,dose,pristine/g,replicate,count,start_date,start_time,start_weight,end_date,end_time,end_weight,whole_dif,pristine_consumed,difference,percent_consumed,dose_consumed,id,pid,bees_alive,minmax
2,1.3R2,1,0,0,3,2,8/14/2022,14:40,1.18126,8/16/2022,15:30,0.97692,0.20434,0,0.29554,0.172984779,0,1091,R2.1.3-2,5,0.187383415
2,4.11R2,4,15000,0.000015,11,11,9/9/2022,11:30,1.26232,9/11/2022,12:00,1.0611,0.20122,3.02E-06,0.2957,0.159404905,2391.073579,495,R2.4.11-11,5,0.187485802
2,5.11R2,5,150000,0.00015,11,17,9/23/2022,10:30,1.09139,9/25/2022,12:00,0.87068,0.22071,3.31E-05,0.29618,0.202228351,30334.25265,241,R2.5.11-17,5,0.187792962
2,2.9R2,2,150,0.00000015,9,21,9/25/2022,12:00,1.46789,9/27/2022,11:30,1.272311,0.195579,2.93E-08,0.297019,0.133238185,19.98572781,781,R2.2.9-21,5,0.188329851
2,5.11R2,5,150000,0.00015,11,21,10/1/2022,11:45,1.17899,10/3/2022,9:40,0.96707,0.21192,0.000031788,0.29748,0.179747072,26962.06075,245,R2.5.11-21,5,0.188624852
2,1.9R2,1,0,0,9,12,9/5/2022,12:40,1.27068,9/7/2022,10:30,1.10304,0.16764,0,0.29827,0.131929361,0,1017,R2.1.9-12,5,0.189130386
2,2.11R2,2,150,0.00000015,11,21,9/29/2022,10:00,1.47158,10/1/2022,12:00,1.27226,0.19932,2.99E-08,0.2983,0.135446255,20.31693826,1006,R2.2.11-21,5,0.189149584
2,2.3R2,2,150,0.00000015,3,5,8/24/2022,12:00,1.48284,8/26/2022,11:00,1.30556,0.17728,2.66E-08,0.29848,0.119554369,17.9331553,843,R2.2.3-5,5,0.189264768
2,5.11R2,5,150000,0.00015,11,2,8/24/2022,12:00,1.13801,8/26/2022,11:00,0.92549,0.21252,0.000031878,0.2987,0.186747041,28012.05613,226,R2.5.11-2,5,0.18940555
2,1.2R2,1,0,0,2,3,8/18/2022,13:00,1.1665,8/20/2022,16:15,0.95846,0.20804,0,0.29924,0.178345478,0,1135,R2.1.2-3,5,0.189751105
2,3.2R2,3,1500,0.0000015,2,5,8/22/2022,10:30,1.47472,8/24/2022,13:00,1.2766,0.19812,2.97E-07,0.29971,0.134344147,201.51622,632,R2.3.2-5,5,0.190051865
2,3.1R2,3,1500,0.0000015,1,21,9/19/2022,10:45,1.20319,9/21/2022,12:00,1.00974,0.19345,2.90E-07,0.30008,0.160780924,241.1713861,687,R2.3.1-21,5,0.190288634
2,2.3R2,2,150,0.00000015,3,2,8/18/2022,13:00,1.49094,8/20/2022,16:15,1.30795,0.18299,2.74E-08,0.30053,0.122734651,18.41019759,840,R2.2.3-2,5,0.190576596
2,3.1R2,3,1500,0.0000015,1,11,8/30/2022,11:30,1.39175,9/1/2022,10:30,1.20501,0.18674,2.80E-07,0.30236,0.134176397,201.2645949,677,R2.3.1-11,5,0.191747643
2,1.3R2,1,0,0,3,8,8/26/2022,10:30,1.38083,8/28/2022,13:40,1.18851,0.19232,0,0.30364,0.13927855,0,1097,R2.1.3-8,5,0.192566735
2,3.9R2,3,1500,0.0000015,9,9,9/3/2022,12:20,1.10912,9/5/2022,12:40,0.96858,0.14054,2.11E-07,0.30372,0.12671307,190.0696047,512,R2.3.9-9,5,0.192617929
2,3.2R2,3,1500,0.0000015,2,18,9/19/2022,10:45,1.12091,9/21/2022,12:00,0.90513,0.21578,3.24E-07,0.30372,0.192504305,288.7564568,645,R2.3.2-18,5,0.192617929
2,3.12R2,3,1500,0.0000015,12,14,9/17/2022,11:00,0.81839,9/19/2022,12:00,0.60239,0.216,0.000000324,0.30394,0.263932844,395.8992656,725,R2.3.12-14,5,0.19275871
2,3.12R2,3,1500,0.0000015,12,3,8/26/2022,10:30,1.42848,8/28/2022,13:40,1.22612,0.20236,3.04E-07,0.30395,0.141661066,212.4915995,714,R2.3.12-3,5,0.192765109
2,4.3R2,4,15000,0.000015,3,2,8/12/2022,13:20,0.96793,8/14/2022,15:00,0.75397,0.21396,3.21E-06,0.30406,0.221049043,3315.735642,329,R2.4.3-2,5,0.1928355
2,1.5R2,1,0,0,5,2,8/14/2022,14:40,1.15159,8/16/2022,15:30,0.95519,0.1964,0,0.30498,0.170546809,0,1053,R2.1.5-2,5,0.193424223
2,5.9R2,5,150000,0.00015,9,19,9/21/2022,10:30,1.18164,9/23/2022,10:00,0.97168,0.20996,0.000031494,0.30525,0.177685251,26652.78765,18,R2.5.9-19,5,0.193597
2,2.1R2,2,150,0.00000015,1,5,8/18/2022,13:00,1.32937,8/20/2022,16:15,1.1289,0.20047,3.01E-08,0.30539,0.150800755,22.62011329,928,R2.2.1-5,5,0.193686588
2,2.3R2,2,150,0.00000015,3,9,9/1/2022,10:30,1.28322,9/3/2022,12:20,1.09529,0.18793,2.82E-08,0.30541,0.146451894,21.96778417,847,R2.2.3-9,5,0.193699387
2,1.7R2,1,0,0,7,7,8/24/2022,12:00,1.0074,8/26/2022,11:00,0.78394,0.22346,0,0.30548,0.221818543,0,1039,R2.1.7-7,5,0.193744181
2,1.7R2,1,0,0,7,2,8/14/2022,14:40,0.98038,8/16/2022,15:30,0.78333,0.19705,0,0.30563,0.200993492,0,1034,R2.1.7-2,5,0.193840168
2,2.11R2,2,150,0.00000015,11,5,8/28/2022,1:00,1.30601,8/30/2022,12:00,1.11744,0.18857,2.83E-08,0.30605,0.144386337,21.65795055,990,R2.2.11-5,5,0.194108933
2,2.9R2,2,150,0.00000015,9,8,8/30/2022,11:30,1.37824,9/1/2022,10:30,1.19042,0.18782,2.82E-08,0.30697,0.13627525,20.44128744,768,R2.2.9-8,5,0.194697656
2,4.9R2,4,15000,0.000015,9,5,8/22/2022,10:30,1.35858,8/24/2022,13:00,1.15719,0.20139,3.02E-06,0.30785,0.148235658,2223.534867,249,R2.4.9-5,5,0.195260782
2,1.5R2,1,0,0,5,8,8/26/2022,10:30,0.91922,8/28/2022,13:40,0.69292,0.2263,0,0.30832,0.246186985,0,1059,R2.1.5-8,5,0.195561542
2,1.2R2,1,0,0,2,27,10/5/2022,10:00,1.20943,10/7/2022,10:00,0.98416,0.22527,0,0.30883,0.186261297,0,1159,R2.1.2-27,5,0.1958879
2,3.4R2,3,1500,0.0000015,4,9,8/26/2022,10:30,1.78326,8/28/2022,13:40,1.57553,0.20773,3.12E-07,0.30932,0.116488902,174.7333535,574,R2.3.4-9,5,0.196201458
2,5.11R2,5,150000,0.00015,11,3,8/26/2022,10:30,1.23307,8/28/2022,13:40,1.00983,0.22324,0.000033486,0.30942,0.181044061,27156.60911,227,R2.5.11-3,5,0.19626545
2,5.2R2,5,150000,0.00015,2,21,9/23/2022,10:30,0.96619,9/25/2022,12:00,0.73223,0.23396,0.000035094,0.30943,0.24214699,36322.04846,135,R2.5.2-21,4,0.196271849
2,3.11R2,3,1500,0.0000015,11,23,10/3/2022,9:30,1.35327,10/4/2022,10:30,1.14561,0.20766,3.11E-07,0.31198,0.153450531,230.1757964,761,R2.3.11-23,5,0.197903635
2,1.4R2,1,0,0,4,7,8/22/2022,10:30,1.06988,8/24/2022,13:00,0.869,0.20088,0,0.3122,0.187759375,0,1077,R2.1.4-7,5,0.198044417
2,4.2R2,4,15000,0.000015,2,7,8/26/2022,10:30,1.12445,8/28/2022,13:40,0.91111,0.21334,3.20E-06,0.31274,0.189728312,2845.924674,375,R2.4.2-7,5,0.198389971
2,2.1R2,2,150,0.00000015,1,7,8/22/2022,10:30,1.04467,8/24/2022,13:00,0.85938,0.18529,2.78E-08,0.31276,0.177367015,26.60505231,930,R2.2.1-7,5,0.19840277
2,5.12R2,5,150000,0.00015,12,19,9/27/2022,10:30,0.96893,9/29/2022,10:30,0.74456,0.22437,3.37E-05,0.31292,0.231564716,34734.70736,215,R2.5.12-19,5,0.198505156
2,1.2R2,1,0,0,2,24,9/29/2022,10:00,1.06339,10/1/2022,12:00,0.81999,0.2434,0,0.31459,0.228890623,0,1156,R2.1.2-24,5,0.199573816
2,2.5R2,2,150,0.00000015,5,3,8/18/2022,13:00,1.00578,8/20/2022,16:15,0.79528,0.2105,3.16E-08,0.31542,0.209290302,31.39354531,804,R2.2.5-3,5,0.200104946
2,4.2R2,4,15000,0.000015,2,18,9/17/2022,11:00,1.22656,9/19/2022,12:00,0.98839,0.23817,3.57E-06,0.31569,0.194177211,2912.658166,386,R2.4.2-18,5,0.200277724
2,2.2R2,2,150,0.00000015,2,6,8/24/2022,12:00,1.24696,8/26/2022,11:00,1.05214,0.19482,2.92E-08,0.31602,0.156235966,23.43539488,884,R2.2.2-6,5,0.200488896
2,3.2R2,3,1500,0.0000015,2,20,9/23/2022,10:30,1.04323,9/25/2022,12:00,0.81475,0.22848,3.43E-07,0.31642,0.219012107,328.5181599,647,R2.3.2-20,5,0.200744862
2,2.12R2,2,150,0.00000015,12,4,8/28/2022,1:00,1.00608,8/30/2022,12:00,0.80673,0.19935,2.99E-08,0.31683,0.198145277,29.72179151,968,R2.2.12-4,5,0.201007228
2,4.5R2,4,15000,0.000015,5,12,9/5/2022,12:40,1.27374,9/7/2022,10:30,1.08298,0.19076,2.86E-06,0.31751,0.149763688,2246.455321,293,R2.4.5-12,2,0.201442371
2,2.12R2,2,150,0.00000015,12,5,8/30/2022,11:30,1.02208,9/1/2022,10:30,0.82191,0.20017,3.00E-08,0.31765,0.195845726,29.37685895,969,R2.2.12-5,5,0.201531959
2,5.7R2,5,150000,0.00015,7,2,8/16/2022,14:00,1.32412,8/18/2022,14:00,1.08286,0.24126,0.000036189,0.31804,0.18220403,27330.60448,23,R2.5.7-2,5,0.201781526
2,3.7R2,3,1500,0.0000015,7,9,8/30/2022,11:30,1.28355,9/1/2022,10:30,1.07918,0.20437,3.07E-07,0.31999,0.159222469,238.8337034,532,R2.3.7-9,5,0.203029363
2,4.4R2,4,15000,0.000015,4,7,8/22/2022,10:30,1.01419,8/24/2022,13:00,0.79258,0.22161,3.32E-06,0.32101,0.218509352,3277.640284,315,R2.4.4-7,5,0.203682077
2,5.9R2,5,150000,0.00015,9,22,9/27/2022,10:30,1.12709,9/29/2022,10:30,0.89205,0.23504,0.000035256,0.32289,0.208537029,31280.55435,21,R2.5.9-22,5,0.204885119
2,4.9R2,4,15000,0.000015,9,15,9/11/2022,12:00,1.23774,9/13/2022,12:30,0.98892,0.24882,3.73E-06,0.32332,0.201027679,3015.415192,259,R2.4.9-15,5,0.205160283
2,4.12R2,4,15000,0.000015,12,9,9/7/2022,10:30,1.02252,9/9/2022,12:00,0.81001,0.21251,3.19E-06,0.32345,0.207829676,3117.445136,471,R2.4.12-9,4,0.205243472
2,4.9R2,4,15000,0.000015,9,2,8/16/2022,13:00,1.26838,8/18/2022,16:15,1.05184,0.21654,3.25E-06,0.32381,0.170721708,2560.82562,246,R2.4.9-2,5,0.205473842
2,5.2R2,5,150000,0.00015,2,22,9/25/2022,12:00,1.1276,9/27/2022,11:30,0.89114,0.23646,0.000035469,0.32501,0.209702022,31455.3033,136,R2.5.2-22,4,0.206241741
2,4.9R2,4,15000,0.000015,9,6,8/24/2022,12:00,1.1177,8/26/2022,11:00,0.89902,0.21868,3.28E-06,0.32514,0.195651785,2934.776774,250,R2.4.9-6,5,0.20632493
2,3.5R2,3,1500,0.0000015,5,3,8/16/2022,14:00,1.19519,8/18/2022,14:00,0.9736,0.22159,3.32E-07,0.32564,0.185401484,278.1022264,549,R2.3.5-3,5,0.206644888
2,2.7R2,2,150,0.00000015,7,10,8/30/2022,11:30,1.31192,9/1/2022,10:30,1.10475,0.20717,3.11E-08,0.32632,0.157913592,23.68703884,791,R2.2.7-10,5,0.207080031
2,5.1R2,5,150000,0.00015,1,21,9/19/2022,10:45,1.19258,9/21/2022,12:00,0.96143,0.23115,3.47E-05,0.32644,0.193823475,29073.52127,176,R2.5.1-21,5,0.207156821
2,2.9R2,2,150,0.00000015,9,10,9/3/2022,12:20,1.24593,9/5/2022,12:40,1.04959,0.19634,2.95E-08,0.32727,0.157585097,23.63776456,770,R2.2.9-10,5,0.207687951
2,3.11R2,3,1500,0.0000015,11,9,9/5/2022,12:40,1.2,9/7/2022,10:30,0.99818,0.20182,3.03E-07,0.3274,0.168183333,252.275,747,R2.3.11-9,5,0.20777114
2,3.5R2,3,1500,0.0000015,5,5,8/20/2022,14:50,1.26637,8/22/2022,11:00,1.04104,0.22533,3.38E-07,0.32938,0.177933779,266.9006688,551,R2.3.5-5,5,0.209038174
2,4.11R2,4,15000,0.000015,11,4,8/26/2022,10:30,1.1844,8/28/2022,13:40,0.95244,0.23196,3.48E-06,0.33136,0.195845998,2937.68997,488,R2.4.11-4,5,0.210305208
2,5.11R2,5,150000,0.00015,11,9,9/7/2022,10:30,1.02487,9/9/2022,12:00,0.80429,0.22058,0.000033087,0.33164,0.215227297,32284.09457,233,R2.5.11-9,5,0.210484384
2,5.7R2,5,150000,0.00015,7,3,8/18/2022,13:00,1.07702,8/20/2022,16:15,0.82201,0.25501,3.83E-05,0.33179,0.23677369,35516.05356,24,R2.5.7-3,5,0.210580372
2,3.4R2,3,1500,0.0000015,4,10,8/28/2022,1:00,1.19273,8/30/2022,12:00,0.95258,0.24015,3.60E-07,0.33221,0.201344814,302.017221,575,R2.3.4-10,5,0.210849137
2,2.3R2,2,150,0.00000015,3,19,9/21/2022,10:30,1.0999,9/23/2022,10:00,0.87953,0.22037,3.31E-08,0.3331,0.200354578,30.05318665,857,R2.2.3-19,5,0.211418662
2,1.11R2,1,0,0,11,18,9/23/2022,10:30,1.32347,9/25/2022,12:00,1.065,0.25847,0,0.33354,0.195297211,0,1258,R2.1.11-18,5,0.211700225
2,3.1R2,3,1500,0.0000015,1,12,9/1/2022,10:30,1.29825,9/3/2022,12:20,1.07987,0.21838,3.28E-07,0.334,0.168211053,252.31658,678,R2.3.1-12,5,0.211994586
2,4.9R2,4,15000,0.000015,9,3,8/18/2022,13:00,1.1008,8/20/2022,16:15,0.87231,0.22849,3.43E-06,0.33576,0.207567224,3113.508358,247,R2.4.9-3,5,0.213120839
2,5.5R2,5,150000,0.00015,5,8,8/24/2022,12:00,1.10157,8/26/2022,11:00,0.8598,0.24177,3.63E-05,0.33605,0.219477655,32921.64819,47,R2.5.5-8,5,0.213306414
2,3.3R2,3,1500,0.0000015,3,3,8/16/2022,14:00,1.23197,8/18/2022,14:00,0.99671,0.23526,3.53E-07,0.33627,0.190962442,286.4436634,589,R2.3.3-3,5,0.213447196
2,2.9R2,2,150,0.00000015,9,20,9/23/2022,10:30,1.16684,9/25/2022,12:00,0.93718,0.22966,3.44E-08,0.33714,0.196822186,29.52332796,780,R2.2.9-20,5,0.214003923
2,4.3R2,4,15000,0.000015,3,5,8/18/2022,13:00,1.01277,8/20/2022,16:15,0.76496,0.24781,3.72E-06,0.33791,0.244685368,3670.280518,332,R2.4.3-5,5,0.214496658
2,4.9R2,4,15000,0.000015,9,16,9/13/2022,12:30,1.03861,9/15/2022,11:00,0.77515,0.26346,3.95E-06,0.33796,0.253665957,3804.989361,260,R2.4.9-16,5,0.214528654
2,3.12R2,3,1500,0.0000015,12,21,10/1/2022,11:45,1.13147,10/3/2022,9:40,0.8973,0.23417,3.51E-07,0.33849,0.206960856,310.4412843,732,R2.3.12-21,5,0.214867809
2,1.5R2,1,0,0,5,3,8/16/2022,14:00,0.66286,8/20/2022,16:30,0.43291,0.22995,0,0.33853,0.346905832,0,1054,R2.1.5-3,5,0.214893406
2,3.3R2,3,1500,0.0000015,3,2,8/14/2022,14:40,1.21003,8/16/2022,15:30,0.97235,0.23768,3.57E-07,0.33869,0.196424882,294.637323,588,R2.3.3-2,5,0.214995793
2,5.4R2,5,150000,0.00015,4,21,9/19/2022,10:45,1.37073,9/21/2022,12:00,1.10734,0.26339,3.95E-05,0.33886,0.192153086,28822.96295,79,R2.5.4-21,5,0.215104578
2,3.9R2,3,1500,0.0000015,9,21,9/27/2022,10:30,1.25609,9/28/2022,10:30,1.01118,0.24491,3.67E-07,0.33908,0.194978067,292.4671003,524,R2.3.9-21,5,0.21524536
2,3.4R2,3,1500,0.0000015,4,18,9/13/2022,12:30,1.24946,9/15/2022,11:00,1.01703,0.23243,3.49E-07,0.33942,0.186024363,279.0365438,583,R2.3.4-18,3,0.215462931
2,4.9R2,4,15000,0.000015,9,7,8/26/2022,10:30,1.23793,8/28/2022,13:40,1.00456,0.23337,3.50E-06,0.33983,0.188516314,2827.744703,251,R2.4.9-7,5,0.215725297
2,3.9R2,3,1500,0.0000015,9,12,9/9/2022,11:30,1.37358,9/11/2022,12:00,1.15631,0.21727,3.26E-07,0.34229,0.1581779,237.2668501,515,R2.3.9-12,5,0.21729949
2,2.12R2,2,150,0.00000015,12,8,9/5/2022,12:40,1.03233,9/7/2022,10:30,0.79373,0.2386,3.58E-08,0.34247,0.231127643,34.66914649,972,R2.2.12-8,5,0.217414675
2,3.2R2,3,1500,0.0000015,2,2,8/16/2022,14:00,1.67816,8/18/2022,14:00,1.43593,0.24223,3.63E-07,0.34324,0.144342613,216.51392,629,R2.3.2-2,5,0.217907411
2,2.1R2,2,150,0.00000015,1,8,8/24/2022,12:00,1.37854,8/26/2022,11:00,1.15821,0.22033,3.30E-08,0.3478,0.159828514,23.97427713,931,R2.2.1-8,5,0.220825428
2,5.4R2,5,150000,0.00015,4,11,8/30/2022,11:30,1.37551,9/1/2022,10:30,1.11535,0.26016,0.000039024,0.34794,0.18913712,28370.56801,69,R2.5.4-11,5,0.220915016
2,5.11R2,5,150000,0.00015,11,13,9/15/2022,9:45,1.18179,9/17/2022,11:30,0.92015,0.26164,0.000039246,0.34841,0.221392972,33208.94575,237,R2.5.11-13,5,0.221215776
2,3.1R2,3,1500,0.0000015,1,20,9/17/2022,11:00,1.39147,9/19/2022,12:00,1.1495,0.24197,3.63E-07,0.3486,0.173895233,260.8428496,686,R2.3.1-20,5,0.221337361
2,2.7R2,2,150,0.00000015,7,9,8/28/2022,1:00,1.42862,8/30/2022,12:00,1.19881,0.22981,3.45E-08,0.34896,0.160861531,24.12922961,790,R2.2.7-9,5,0.22156773
2,4.11R2,4,15000,0.000015,11,19,9/25/2022,12:00,1.1606,9/27/2022,11:30,0.90074,0.25986,3.90E-06,0.34975,0.22390143,3358.521454,503,R2.4.11-19,5,0.222073264
2,1.11R2,1,0,0,11,15,9/17/2022,11:00,1.27459,9/19/2022,12:00,0.9992,0.27539,0,0.35046,0.216061636,0,1255,R2.1.11-15,5,0.222527604
2,1.11R2,1,0,0,11,4,8/26/2022,10:30,1.08716,8/28/2022,13:40,0.84718,0.23998,0,0.3513,0.220740277,0,1244,R2.1.11-4,5,0.223065134
2,1.2R2,1,0,0,2,21,9/23/2022,10:30,1.32771,9/25/2022,12:00,1.04929,0.27842,0,0.35349,0.209699407,0,1153,R2.1.2-21,5,0.22446655
2,4.11R2,4,15000,0.000015,11,8,9/3/2022,12:20,1.05327,9/5/2022,12:40,0.8101,0.24317,3.65E-06,0.35411,0.230871476,3463.072147,492,R2.4.11-8,5,0.224863298
2,3.2R2,3,1500,0.0000015,2,21,9/25/2022,12:00,1.34016,9/27/2022,11:30,1.09305,0.24711,3.71E-07,0.35454,0.184388431,276.5826468,648,R2.3.2-21,5,0.225138462
2,1.2R2,1,0,0,2,25,10/1/2022,11:45,1.06517,10/3/2022,9:40,0.79385,0.27132,0,0.35488,0.254719904,0,1157,R2.1.2-25,5,0.225356033
2,3.2R2,3,1500,0.0000015,2,15,9/13/2022,12:30,1.19156,9/15/2022,11:00,0.94362,0.24794,3.72E-07,0.35493,0.208080164,312.1202457,642,R2.3.2-15,5,0.225388029
2,3.12R2,3,1500,0.0000015,12,16,9/21/2022,10:30,1.18738,9/23/2022,10:00,0.91935,0.26803,4.02E-07,0.35597,0.225732285,338.5984268,727,R2.3.12-16,5,0.226053542
2,3.11R2,3,1500,0.0000015,11,10,9/7/2022,10:30,1.8134,9/9/2022,12:00,1.58178,0.23162,3.47E-07,0.3572,0.127726922,191.5903827,748,R2.3.11-10,5,0.226840639
2,3.3R2,3,1500,0.0000015,3,4,8/18/2022,13:00,1.23416,8/20/2022,16:15,0.97699,0.25717,3.86E-07,0.35818,0.208376548,312.5648214,590,R2.3.3-4,5,0.227467756
2,5.9R2,5,150000,0.00015,9,20,9/23/2022,10:30,1.08498,9/25/2022,12:00,0.82084,0.26414,0.000039621,0.35943,0.243451492,36517.72383,19,R2.5.9-20,5,0.228267651
2,1.2R2,1,0,0,2,16,9/13/2022,12:30,0.99238,9/15/2022,11:00,0.72516,0.26722,0,0.35963,0.269271852,0,1148,R2.1.2-16,5,0.228395634
2,3.1R2,3,1500,0.0000015,1,23,9/23/2022,10:30,1.12405,9/25/2022,12:00,0.87051,0.25354,3.80E-07,0.36017,0.225559361,338.3390419,689,R2.3.1-23,5,0.228741189
2,3.2R2,3,1500,0.0000015,2,19,9/21/2022,10:30,1.03014,9/23/2022,10:00,0.75644,0.2737,4.11E-07,0.36164,0.265692042,398.5380628,646,R2.3.2-19,5,0.229681866
2,1.9R2,1,0,0,9,7,8/26/2022,10:30,1.3075,8/28/2022,13:40,1.02751,0.27999,0,0.36201,0.214141491,0,1012,R2.1.9-7,5,0.229918635
2,5.4R2,5,150000,0.00015,4,10,8/28/2022,1:00,1.21249,8/30/2022,12:00,0.93795,0.27454,0.000041181,0.36232,0.22642661,33963.99146,68,R2.5.4-10,5,0.230117009
2,2.5R2,2,150,0.00000015,5,6,8/24/2022,12:00,1.15413,8/26/2022,11:00,0.91831,0.23582,3.54E-08,0.36329,0.204327069,30.64906033,807,R2.2.5-6,5,0.230737727
2,2.11R2,2,150,0.00000015,11,9,9/5/2022,12:40,1.269,9/7/2022,10:30,1.00715,0.26185,3.93E-08,0.36572,0.206343578,30.95153664,994,R2.2.11-9,5,0.232292723
2,4.7R2,4,15000,0.000015,7,8,8/28/2022,1:00,1.06596,8/30/2022,12:00,0.77699,0.28897,4.33E-06,0.3659,0.271088971,4066.334572,271,R2.4.7-8,5,0.232407908
2,5.9R2,5,150000,0.00015,9,21,9/25/2022,12:00,1.14235,9/27/2022,11:30,0.86331,0.27904,0.000041856,0.36689,0.244268394,36640.25911,20,R2.5.9-21,5,0.233041425
2,4.3R2,4,15000,0.000015,3,16,9/9/2022,11:30,1.27735,9/11/2022,12:00,1.00419,0.27316,4.10E-06,0.36764,0.213848984,3207.734763,343,R2.4.3-16,5,0.233521362
2,1.4R2,1,0,0,4,2,8/12/2022,13:20,1.16587,8/14/2022,15:00,0.88926,0.27661,0,0.36781,0.237256298,0,1072,R2.1.4-2,5,0.233630148
2,1.3R2,1,0,0,3,21,9/21/2022,10:30,1.04885,9/23/2022,10:00,0.75524,0.29361,0,0.36868,0.279935167,0,1110,R2.1.3-21,5,0.234186875
2,4.3R2,4,15000,0.000015,3,3,8/14/2022,14:40,1.12911,8/16/2022,15:30,0.84824,0.28087,4.21E-06,0.37097,0.248753443,3731.301645,330,R2.4.3-3,5,0.235652282
2,1.3R2,1,0,0,3,20,9/19/2022,10:45,0.83738,9/21/2022,12:00,0.54085,0.29653,0,0.3716,0.354116411,0,1109,R2.1.3-20,5,0.23605543
2,5.12R2,5,150000,0.00015,12,17,9/23/2022,10:30,1.24577,9/25/2022,12:00,0.94722,0.29855,4.48E-05,0.37402,0.239650979,35947.64684,213,R2.5.12-17,5,0.237604026
2,4.11R2,4,15000,0.000015,11,15,9/17/2022,11:00,1.17609,9/19/2022,12:00,0.87876,0.29733,4.46E-06,0.37485,0.252812285,3792.184272,499,R2.4.11-15,5,0.238135157
2,1.2R2,1,0,0,2,17,9/15/2022,9:45,1.1601,9/17/2022,11:30,0.87379,0.28631,0,0.37872,0.24679769,0,1149,R2.1.2-17,5,0.240611632
2,4.11R2,4,15000,0.000015,11,18,9/23/2022,10:30,1.10426,9/25/2022,12:00,0.80269,0.30157,4.52E-06,0.37909,0.273096916,4096.453734,502,R2.4.11-18,5,0.240848401
2,1.2R2,1,0,0,2,11,9/3/2022,12:20,1.31784,9/5/2022,12:40,1.03887,0.27897,0,0.38001,0.211687307,0,1143,R2.1.2-11,5,0.241437123
2,2.11R2,2,150,0.00000015,11,8,9/3/2022,12:20,1.13015,9/5/2022,12:40,0.85286,0.27729,4.16E-08,0.38116,0.245356811,36.80352166,993,R2.2.11-8,5,0.242173027
2,1.3R2,1,0,0,3,22,9/23/2022,10:30,1.08466,9/25/2022,12:00,0.77643,0.30823,0,0.3833,0.284171999,0,1111,R2.1.3-22,5,0.243542447
2,3.12R2,3,1500,0.0000015,12,10,9/9/2022,11:30,0.89563,9/11/2022,12:00,0.61906,0.27657,4.15E-07,0.38356,0.308799393,463.1990889,721,R2.3.12-10,5,0.243708825
2,3.4R2,3,1500,0.0000015,4,17,9/11/2022,12:00,1.20076,9/13/2022,12:30,0.92401,0.27675,4.15E-07,0.38374,0.23047903,345.7185449,582,R2.3.4-17,3,0.24382401
2,3.11R2,3,1500,0.0000015,11,18,9/23/2022,10:30,1.21832,9/25/2022,12:00,0.92234,0.29598,4.44E-07,0.38392,0.242941099,364.4116488,756,R2.3.11-18,5,0.243939195
2,4.9R2,4,15000,0.000015,9,9,8/30/2022,11:30,1.24491,9/1/2022,10:30,0.93518,0.30973,4.65E-06,0.38666,0.248797102,3731.956527,253,R2.4.9-9,5,0.245692565
2,1.4R2,1,0,0,4,19,9/15/2022,9:45,1.23463,9/17/2022,11:30,0.93873,0.2959,0,0.38831,0.239666945,0,1089,R2.1.4-19,2,0.246748427
2,2.7R2,2,150,0.00000015,7,20,9/19/2022,10:45,1.10699,9/21/2022,12:00,0.82574,0.28125,4.22E-08,0.38873,0.254067336,38.11010036,801,R2.2.7-20,5,0.247017191
2,3.9R2,3,1500,0.0000015,9,14,9/13/2022,12:30,1.08514,9/15/2022,11:00,0.82047,0.26467,3.97E-07,0.38969,0.243904012,365.8560186,517,R2.3.9-14,5,0.247631511
2,4.12R2,4,15000,0.000015,12,11,9/11/2022,12:00,1.23418,9/13/2022,12:30,0.93763,0.29655,4.45E-06,0.39103,0.240280996,3604.214944,473,R2.4.12-11,4,0.248488998
2,2.5R2,2,150,0.00000015,5,21,9/23/2022,10:30,1.31754,9/24/2022,13:00,1.032,0.28554,4.28E-08,0.39302,0.216722073,32.50831094,822,R2.2.5-21,4,0.249762431
2,3.5R2,3,1500,0.0000015,5,4,8/18/2022,13:00,1.07155,8/20/2022,16:15,0.78036,0.29119,4.37E-07,0.39524,0.271746535,407.6198031,550,R2.3.5-4,5,0.251183045
2,1.1R2,1,0,0,1,12,9/3/2022,12:20,1.08035,9/5/2022,12:40,0.8139,0.26645,0,0.39708,0.246633036,0,1190,R2.1.1-12,5,0.25236049
2,1.2R2,1,0,0,2,26,10/3/2022,9:30,1.18181,10/5/2022,10:00,0.86632,0.31549,0,0.39905,0.266954925,0,1158,R2.1.2-26,5,0.253621125
2,2.2R2,2,150,0.00000015,2,11,9/3/2022,12:20,1.13637,9/5/2022,12:40,0.83937,0.297,4.46E-08,0.40087,0.261358536,39.20378046,889,R2.2.2-11,5,0.254785772
2,4.11R2,4,15000,0.000015,11,13,9/13/2022,12:30,1.26629,9/15/2022,11:00,0.95847,0.30782,4.62E-06,0.4023,0.243088076,3646.321143,497,R2.4.11-13,5,0.255700852
2,2.2R2,2,150,0.00000015,2,18,9/17/2022,11:00,1.04331,9/19/2022,12:00,0.75369,0.28962,4.34E-08,0.40235,0.277597263,41.63958938,896,R2.2.2-18,5,0.255732848
2,2.2R2,2,150,0.00000015,2,19,9/19/2022,10:45,1.15881,9/21/2022,12:00,0.86822,0.29059,4.36E-08,0.40332,0.250765872,37.61488078,897,R2.2.2-19,5,0.256353566
